n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
1623,1140.263,1.019,0.0,0.0,22.349,1001.783,0,0,0,
1624,1140.923,1.115,-1,-1,22.341,1001.763,0,0,0,
1625,1141.583,0.967,0.0,0.0,22.344,1001.768,0,0,0,
1626,1142.243,1.157,0.0,0.0,22.344,1001.738,0,0,0,
1627,1142.903,0.874,-1,-1,22.346,1001.779,0,0,0,
1628,1143.564,1.273,0.0,0.0,22.341,1001.742,0,0,0,
1629,1144.224,0.841,-1,-1,22.341,1001.768,0,0,0,
1630,1144.884,1.031,0.0,0.0,22.344,1001.772,0,0,0,
1631,1145.544,0.674,0.0,0.0,22.339,1001.773,0,0,0,
1632,1146.204,1.031,-1,-1,22.341,1001.748,0,0,0,
1633,1146.865,0.93,0.0,0.0,22.339,1001.771,0,0,0,
1634,1147.525,0.948,-1,-1,22.346,1001.778,0,0,0,
1635,1148.185,0.999,0.0,0.0,22.346,1001.737,0,0,0,
1636,1148.845,0.577,0.0,0.0,22.344,1001.784,0,0,0,
1637,1149.505,0.693,-1,-1,22.341,1001.783,0,0,0,
1638,1150.166,0.706,0.0,0.0,22.341,1001.792,0,0,0,
1639,1150.826,0.97,-1,-1,22.344,1001.795,0,0,0,
1640,1151.886,1.178,0.0,0.0,22.271,1001.76,0,0,0,
1641,1152.546,0.762,0.0,0.0,22.334,1001.802,0,0,0,
1642,1153.207,0.739,-1,-1,22.336,1001.769,0,0,0,
1643,1153.867,0.879,0.0,0.0,22.331,1001.763,0,0,0,
1644,1154.527,1.18,-1,-1,22.336,1001.789,0,0,0,
1645,1155.188,0.697,0.0,0.0,22.336,1001.801,0,0,0,
1646,1155.848,0.803,0.0,0.0,22.334,1001.757,0,0,0,
1647,1156.508,0.975,-1,-1,22.336,1001.775,0,0,0,
1648,1157.168,1.086,0.0,0.0,22.336,1001.775,0,0,0,
1649,1157.828,0.957,-1,-1,22.336,1001.755,0,0,0,
1650,1158.488,0.915,0.0,0.0,22.331,1001.795,0,0,0,
1651,1159.149,0.962,0.0,0.0,22.336,1001.756,0,0,0,
1652,1159.809,0.715,-1,-1,22.329,1001.765,0,0,0,
1653,1160.469,0.766,0.0,0.0,22.336,1001.794,0,0,0,
1654,1161.129,0.651,-1,-1,22.336,1001.762,0,0,0,
1655,1161.789,0.933,0.0,0.0,22.339,1001.8,0,0,0,
1656,1162.45,0.706,0.0,0.0,22.336,1001.802,0,0,0,
1657,1163.11,0.911,-1,-1,22.329,1001.81,0,0,0,
1658,1163.77,0.659,0.0,0.0,22.334,1001.794,0,0,0,
1659,1164.43,0.771,-1,-1,22.326,1001.807,0,0,0,
1660,1165.491,0.796,0.0,0.0,22.266,1001.785,0,0,0,
1661,1166.151,0.761,0.0,0.0,22.334,1001.805,0,0,0,
1662,1166.811,0.604,-1,-1,22.326,1001.781,0,0,0,
1663,1167.471,0.97,0.0,0.0,22.331,1001.782,0,0,0,
1664,1168.132,0.697,-1,-1,22.329,1001.767,0,0,0,
1665,1168.792,0.979,0.0,0.0,22.331,1001.843,0,0,0,
1666,1169.452,0.655,0.0,0.0,22.331,1001.787,0,0,0,
1667,1170.112,0.756,-1,-1,22.331,1001.78,0,0,0,
1668,1170.772,0.891,0.0,0.0,22.331,1001.788,0,0,0,
1669,1171.432,0.915,-1,-1,22.326,1001.767,0,0,0,
1670,1172.093,1.063,0.0,0.0,22.324,1001.795,0,0,0,
1671,1172.753,0.77,0.0,0.0,22.326,1001.794,0,0,0,
1672,1173.413,0.863,-1,-1,22.329,1001.806,0,0,0,
1673,1174.073,0.595,0.0,0.0,22.326,1001.767,0,0,0,
1674,1174.733,0.655,-1,-1,22.329,1001.81,0,0,0,
1675,1175.393,0.679,0.0,0.0,22.326,1001.816,0,0,0,
1676,1176.053,0.72,0.0,0.0,22.326,1001.77,0,0,0,
1677,1176.713,0.878,-1,-1,22.329,1001.787,0,0,0,
1678,1177.373,0.535,0.0,0.0,22.329,1001.793,0,0,0,
1679,1178.034,0.794,-1,-1,22.326,1001.804,0,0,0,
1680,1179.094,0.809,0.0,0.0,22.261,1001.793,0,0,0,
1681,1179.754,0.641,0.0,0.0,22.324,1001.797,0,0,0,
1682,1180.414,0.577,-1,-1,22.331,1001.805,0,0,0,
1683,1181.074,0.631,0.0,0.0,22.326,1001.81,0,0,0,
1684,1181.735,0.702,-1,-1,22.324,1001.817,0,0,0,
1685,1182.395,0.998,0.0,0.0,22.324,1001.793,0,0,0,
1686,1183.055,0.678,0.0,0.0,22.331,1001.814,0,0,0,
1687,1183.715,0.543,-1,-1,22.326,1001.821,0,0,0,
1688,1184.375,0.571,0.0,0.0,22.334,1001.822,0,0,0,
1689,1185.036,0.758,-1,-1,22.329,1001.763,0,0,0,
1690,1185.696,0.758,0.0,0.0,22.331,1001.788,0,0,0,
1691,1186.356,0.956,0.0,0.0,22.334,1001.802,0,0,0,
1692,1187.016,0.78,-1,-1,22.336,1001.795,0,0,0,
1693,1187.676,0.659,0.0,0.0,22.334,1001.811,0,0,0,
1694,1188.336,0.628,-1,-1,22.336,1001.804,0,0,0,
1695,1188.997,0.612,0.0,0.0,22.336,1001.806,0,0,0,
1696,1189.657,0.841,0.0,0.0,22.336,1001.823,0,0,0,
1697,1190.318,0.529,-1,-1,22.331,1001.82,0,0,0,
1698,1190.98,0.915,0.0,0.0,22.331,1001.787,0,0,0,
1699,1191.64,0.729,-1,-1,22.336,1001.843,0,0,0,
1700,1192.702,0.685,0.0,0.0,22.269,1001.813,0,0,0,
1701,1193.363,0.632,0.0,0.0,22.331,1001.8,0,0,0,
1702,1194.024,0.882,-1,-1,22.334,1001.805,0,0,0,
1703,1194.685,0.692,0.0,0.0,22.331,1001.824,0,0,0,
1704,1195.346,0.684,-1,-1,22.339,1001.825,0,0,0,
1705,1196.007,0.604,0.0,0.0,22.341,1001.827,0,0,0,
1706,1196.667,0.707,0.0,0.0,22.346,1001.817,0,0,0,
1707,1197.328,0.711,-1,-1,22.346,1001.807,0,0,0,
1708,1197.989,0.831,0.0,0.0,22.341,1001.78,0,0,0,
1709,1198.65,0.892,-1,-1,22.341,1001.771,0,0,0,
1710,1199.31,0.866,0.0,0.0,22.349,1001.779,0,0,0,
1711,1199.97,0.531,0.0,0.0,22.344,1001.796,0,0,0,
1712,1200.631,0.624,-1,-1,22.356,1001.785,0,0,0,
1713,1201.292,0.833,0.0,0.0,22.349,1001.768,0,0,0,
1714,1201.953,0.855,-1,-1,22.346,1001.797,0,0,0,
1715,1202.613,0.962,0.0,0.0,22.344,1001.767,0,0,0,
1716,1203.274,0.916,0.0,0.0,22.344,1001.792,0,0,0,
1717,1203.934,0.655,-1,-1,22.339,1001.802,0,0,0,
1718,1204.595,0.638,0.0,0.0,22.346,1001.825,0,0,0,
1719,1205.256,0.897,-1,-1,22.351,1001.768,0,0,0,
1720,1206.317,0.913,0.0,0.0,22.286,1001.779,0,0,0,
1721,1206.977,1.075,0.0,0.0,22.344,1001.743,0,0,0,
1722,1207.638,0.93,-1,-1,22.349,1001.756,0,0,0,
1723,1208.298,1.0,0.0,0.0,22.356,1001.787,0,0,0,
1724,1208.959,1.0,-1,-1,22.351,1001.77,0,0,0,
1725,1209.619,0.78,0.0,0.0,22.354,1001.808,0,0,0,
1726,1210.28,0.828,0.0,0.0,22.354,1001.793,0,0,0,
1727,1210.94,0.759,-1,-1,22.359,1001.777,0,0,0,
1728,1211.6,0.763,0.0,0.0,22.351,1001.782,0,0,0,
1729,1212.261,0.86,-1,-1,22.349,1001.795,0,0,0,
1730,1212.922,0.694,0.0,0.0,22.356,1001.783,0,0,0,
1731,1213.582,0.809,0.0,0.0,22.354,1001.778,0,0,0,
1732,1214.242,0.791,-1,-1,22.349,1001.755,0,0,0,
1733,1214.903,1.004,0.0,0.0,22.349,1001.741,0,0,0,
1734,1215.564,0.833,-1,-1,22.344,1001.761,0,0,0,
1735,1216.224,0.962,0.0,0.0,22.351,1001.767,0,0,0,
1736,1216.884,0.786,0.0,0.0,22.344,1001.798,0,0,0,
1737,1217.545,0.632,-1,-1,22.349,1001.763,0,0,0,
1738,1218.205,0.902,0.0,0.0,22.346,1001.765,0,0,0,
1739,1218.866,0.81,-1,-1,22.346,1001.772,0,0,0,
1740,1219.926,0.987,-1,-1,22.286,1001.794,0,0,0,
1741,1220.587,0.873,0.0,0.0,22.344,1001.81,0,0,0,
1742,1221.247,0.838,0.0,0.0,22.346,1001.772,0,0,0,
1743,1221.907,0.735,-1,-1,22.344,1001.807,0,0,0,
1744,1222.568,0.939,0.0,0.0,22.336,1001.786,0,0,0,
1745,1223.229,0.651,-1,-1,22.349,1001.795,0,0,0,
1746,1223.889,0.683,-1,-1,22.341,1001.78,0,0,0,
1747,1224.549,0.669,0.0,0.0,22.349,1001.817,0,0,0,
1748,1225.209,0.81,0.0,0.0,22.344,1001.797,0,0,0,
1749,1225.869,0.675,-1,-1,22.351,1001.791,0,0,0,
1750,1226.53,0.712,0.0,0.0,22.354,1001.777,0,0,0,
1751,1227.191,0.758,-1,-1,22.346,1001.8,0,0,0,
1752,1227.851,0.935,-1,-1,22.346,1001.777,0,0,0,
1753,1228.511,0.794,0.0,0.0,22.346,1001.803,0,0,0,
1754,1229.171,0.883,0.0,0.0,22.344,1001.79,0,0,0,
1755,1229.832,0.958,-1,-1,22.341,1001.763,0,0,0,
1756,1230.492,0.817,0.0,0.0,22.346,1001.767,0,0,0,
1757,1231.153,0.92,-1,-1,22.341,1001.802,0,0,0,
1758,1231.813,1.199,-1,-1,22.344,1001.751,0,0,0,
1759,1232.473,0.526,0.0,0.0,22.351,1001.77,0,0,0,
1760,1233.534,0.918,0.0,0.0,22.279,1001.757,0,0,0,
1761,1234.194,0.78,-1,-1,22.346,1001.82,0,0,0,
1762,1234.854,0.698,0.0,0.0,22.341,1001.783,0,0,0,
1763,1235.515,0.847,-1,-1,22.344,1001.791,0,0,0,
1764,1236.175,0.665,0.0,0.0,22.346,1001.792,0,0,0,
1765,1236.835,1.023,0.0,0.0,22.349,1001.794,0,0,0,
1766,1237.496,0.685,-1,-1,22.351,1001.767,0,0,0,
1767,1238.156,0.614,0.0,0.0,22.351,1001.786,0,0,0,
1768,1238.816,0.767,-1,-1,22.346,1001.811,0,0,0,
1769,1239.477,0.476,0.0,0.0,22.359,1001.806,0,0,0,
1770,1240.137,0.657,0.0,0.0,22.351,1001.812,0,0,0,
1771,1240.797,0.768,-1,-1,22.351,1001.796,0,0,0,
1772,1241.457,0.874,0.0,0.0,22.356,1001.784,0,0,0,
1773,1242.118,0.753,-1,-1,22.356,1001.787,0,0,0,
1774,1242.778,0.736,0.0,0.0,22.361,1001.816,0,0,0,
1775,1243.439,0.722,0.0,0.0,22.363,1001.796,0,0,0,
1776,1244.099,0.884,-1,-1,22.369,1001.789,0,0,0,
1777,1244.759,0.782,0.0,0.0,22.366,1001.787,0,0,0,
1778,1245.42,0.916,-1,-1,22.366,1001.768,0,0,0,
1779,1246.08,0.763,0.0,0.0,22.369,1001.797,0,0,0,
1780,1247.141,1.091,0.0,0.0,22.316,1001.765,0,0,0,
1781,1247.801,0.806,-1,-1,22.376,1001.779,0,0,0,
1782,1248.461,0.894,0.0,0.0,22.384,1001.756,0,0,0,
1783,1249.122,0.858,-1,-1,22.388,1001.757,0,0,0,
1784,1249.783,0.903,0.0,0.0,22.396,1001.773,0,0,0,
1785,1250.443,0.848,0.0,0.0,22.396,1001.802,0,0,0,
1786,1251.103,0.881,-1,-1,22.396,1001.773,0,0,0,
1787,1251.763,0.64,0.0,0.0,22.406,1001.794,0,0,0,
1788,1252.424,0.801,-1,-1,22.406,1001.774,0,0,0,
1789,1253.084,0.765,0.0,0.0,22.406,1001.761,0,0,0,
1790,1253.745,0.951,0.0,0.0,22.408,1001.771,0,0,0,
1791,1254.405,0.998,-1,-1,22.411,1001.745,0,0,0,
1792,1255.065,1.124,0.0,0.0,22.411,1001.8,0,0,0,
1793,1255.726,0.929,-1,-1,22.418,1001.748,0,0,0,
1794,1256.386,0.784,0.0,0.0,22.426,1001.769,0,0,0,
1795,1257.047,0.905,0.0,0.0,22.418,1001.776,0,0,0,
1796,1257.707,0.928,-1,-1,22.426,1001.772,0,0,0,
1797,1258.367,0.92,0.0,0.0,22.423,1001.767,0,0,0,
1798,1259.028,1.017,-1,-1,22.426,1001.78,0,0,0,
1799,1259.688,0.947,0.0,0.0,22.423,1001.756,0,0,0,
1800,1260.749,0.982,0.0,0.0,22.366,1001.76,0,0,0,
1801,1261.409,0.832,-1,-1,22.423,1001.772,0,0,0,
1802,1262.07,1.097,0.0,0.0,22.426,1001.807,0,0,0,
1803,1262.731,0.943,-1,-1,22.431,1001.783,0,0,0,
1804,1263.391,0.984,0.0,0.0,22.428,1001.753,0,0,0,
1805,1264.051,0.861,0.0,0.0,22.436,1001.748,0,0,0,
1806,1264.712,0.673,-1,-1,22.436,1001.771,0,0,0,
1807,1265.372,0.701,0.0,0.0,22.443,1001.803,0,0,0,
1808,1266.032,0.856,-1,-1,22.451,1001.773,0,0,0,
1809,1266.693,0.924,0.0,0.0,22.448,1001.74,0,0,0,
1810,1267.353,0.864,0.0,0.0,22.448,1001.743,0,0,0,
1811,1268.013,0.754,-1,-1,22.443,1001.723,0,0,0,
1812,1268.674,0.828,0.0,0.0,22.451,1001.784,0,0,0,
1813,1269.334,0.912,-1,-1,22.448,1001.786,0,0,0,
1814,1269.994,0.935,0.0,0.0,22.451,1001.733,0,0,0,
1815,1270.655,1.079,0.0,0.0,22.456,1001.758,0,0,0,
1816,1271.315,0.838,-1,-1,22.456,1001.762,0,0,0,
1817,1271.975,0.875,0.0,0.0,22.453,1001.803,0,0,0,
1818,1272.636,0.963,-1,-1,22.458,1001.739,0,0,0,
1819,1273.296,0.796,0.0,0.0,22.451,1001.785,0,0,0,
1820,1274.357,0.997,0.0,0.0,22.384,1001.759,0,0,0,
1821,1275.017,0.906,-1,-1,22.451,1001.747,0,0,0,
1822,1275.678,0.8,0.0,0.0,22.453,1001.785,0,0,0,
1823,1276.338,0.828,-1,-1,22.448,1001.761,0,0,0,
1824,1276.999,1.157,0.0,0.0,22.451,1001.758,0,0,0,
1825,1277.659,1.414,0.0,0.0,22.453,1001.77,0,0,0,
1826,1278.319,0.754,-1,-1,22.451,1001.764,0,0,0,
1827,1278.979,1.069,0.0,0.0,22.446,1001.758,0,0,0,
1828,1279.64,0.814,-1,-1,22.448,1001.777,0,0,0,
1829,1280.3,0.753,0.0,0.0,22.448,1001.796,0,0,0,
1830,1280.96,0.856,0.0,0.0,22.451,1001.78,0,0,0,
1831,1281.621,0.88,-1,-1,22.446,1001.775,0,0,0,
1832,1282.281,1.241,0.0,0.0,22.446,1001.768,0,0,0,
1833,1282.942,1.023,-1,-1,22.456,1001.76,0,0,0,
1834,1283.602,1.009,0.0,0.0,22.451,1001.767,0,0,0,
1835,1284.262,0.926,0.0,0.0,22.446,1001.767,0,0,0,
1836,1284.922,1.018,-1,-1,22.441,1001.759,0,0,0,
1837,1285.583,1.101,0.0,0.0,22.448,1001.76,0,0,0,
1838,1286.244,1.028,-1,-1,22.448,1001.804,0,0,0,
1839,1286.904,0.926,0.0,0.0,22.446,1001.769,0,0,0,
1840,1287.964,0.856,0.0,0.0,22.376,1001.762,0,0,0,
1841,1288.625,0.958,-1,-1,22.436,1001.79,0,0,0,
1842,1289.285,0.773,0.0,0.0,22.441,1001.768,0,0,0,
1843,1289.945,1.097,-1,-1,22.446,1001.765,0,0,0,
1844,1290.606,0.939,0.0,0.0,22.451,1001.765,0,0,0,
1845,1291.266,0.977,0.0,0.0,22.446,1001.737,0,0,0,
1846,1291.926,1.191,-1,-1,22.453,1001.747,0,0,0,
1847,1292.587,0.971,0.0,0.0,22.458,1001.772,0,0,0,
1848,1293.247,0.95,-1,-1,22.453,1001.744,0,0,0,
1849,1293.907,1.112,0.0,0.0,22.461,1001.758,0,0,0,
1850,1294.568,1.252,0.0,0.0,22.461,1001.741,0,0,0,
1851,1295.228,1.041,-1,-1,22.458,1001.757,0,0,0,
1852,1295.888,1.097,0.0,0.0,22.461,1001.737,0,0,0,
1853,1296.549,1.076,-1,-1,22.468,1001.752,0,0,0,
1854,1297.209,1.074,0.0,0.0,22.468,1001.751,0,0,0,
1855,1297.869,0.931,0.0,0.0,22.476,1001.753,0,0,0,
1856,1298.53,1.09,-1,-1,22.471,1001.751,0,0,0,
1857,1299.19,1.201,0.0,0.0,22.458,1001.721,0,0,0,
1858,1299.851,1.14,-1,-1,22.471,1001.746,0,0,0,
1859,1300.511,1.215,0.0,0.0,22.468,1001.761,0,0,0,
1860,1301.571,1.276,0.0,0.0,22.408,1001.728,0,0,0,
1861,1302.231,1.265,-1,-1,22.476,1001.751,0,0,0,
1862,1302.892,1.164,0.0,0.0,22.471,1001.746,0,0,0,
1863,1303.552,1.432,-1,-1,22.476,1001.742,0,0,0,
1864,1304.212,0.972,0.0,0.0,22.463,1001.747,0,0,0,
1865,1304.873,1.117,0.0,0.0,22.478,1001.726,0,0,0,
1866,1305.533,1.558,-1,-1,22.476,1001.717,0,0,0,
1867,1306.193,1.118,0.0,0.0,22.476,1001.753,0,0,0,
1868,1306.854,1.201,-1,-1,22.468,1001.741,0,0,0,
1869,1307.514,1.076,0.0,0.0,22.471,1001.761,0,0,0,
1870,1308.174,1.299,0.0,0.0,22.468,1001.718,0,0,0,
1871,1308.834,1.075,-1,-1,22.473,1001.745,0,0,0,
1872,1309.495,0.899,0.0,0.0,22.481,1001.761,0,0,0,
1873,1310.156,1.03,-1,-1,22.481,1001.767,0,0,0,
1874,1310.816,1.275,0.0,0.0,22.483,1001.716,0,0,0,
1875,1311.476,1.295,0.0,0.0,22.486,1001.724,0,0,0,
1876,1312.136,1.155,-1,-1,22.486,1001.741,0,0,0,
1877,1312.797,1.267,0.0,0.0,22.481,1001.721,0,0,0,
1878,1313.457,1.49,-1,-1,22.481,1001.724,0,0,0,
1879,1314.118,1.448,0.0,0.0,22.481,1001.732,0,0,0,
1880,1315.179,1.152,0.0,0.0,22.418,1001.715,0,0,0,
1881,1315.839,1.405,-1,-1,22.476,1001.751,0,0,0,
1882,1316.499,1.214,0.0,0.0,22.478,1001.732,0,0,0,
1883,1317.16,1.336,-1,-1,22.471,1001.713,0,0,0,
1884,1317.82,1.265,0.0,0.0,22.473,1001.76,0,0,0,
1885,1318.48,1.016,0.0,0.0,22.478,1001.751,0,0,0,
1886,1319.141,1.159,-1,-1,22.483,1001.74,0,0,0,
1887,1319.801,1.178,0.0,0.0,22.486,1001.758,0,0,0,
1888,1320.462,1.205,-1,-1,22.483,1001.754,0,0,0,
1889,1321.122,1.238,0.0,0.0,22.486,1001.756,0,0,0,
1890,1321.782,1.382,0.0,0.0,22.478,1001.71,0,0,0,
1891,1322.443,1.192,-1,-1,22.478,1001.726,0,0,0,
1892,1323.103,1.592,0.0,0.0,22.483,1001.741,0,0,0,
1893,1323.764,1.289,-1,-1,22.478,1001.735,0,0,0,
1894,1324.424,1.303,-1,-1,22.481,1001.727,0,0,0,
1895,1325.084,1.401,0.0,0.0,22.473,1001.692,0,0,0,
1896,1325.744,1.237,0.0,0.0,22.481,1001.745,0,0,0,
1897,1326.405,1.141,-1,-1,22.473,1001.733,0,0,0,
1898,1327.066,1.058,0.0,0.0,22.486,1001.745,0,0,0,
1899,1327.726,1.308,-1,-1,22.481,1001.755,0,0,0,
1900,1328.787,1.486,0.0,0.0,22.413,1001.718,0,0,0,
1901,1329.447,1.104,0.0,0.0,22.473,1001.755,0,0,0,
1902,1330.107,1.197,-1,-1,22.483,1001.75,0,0,0,
1903,1330.767,1.253,0.0,0.0,22.478,1001.744,0,0,0,
1904,1331.427,1.136,-1,-1,22.483,1001.758,0,0,0,
1905,1332.087,1.387,0.0,0.0,22.478,1001.737,0,0,0,
1906,1332.748,1.002,0.0,0.0,22.478,1001.753,0,0,0,
1907,1333.408,1.042,-1,-1,22.473,1001.755,0,0,0,
1908,1334.068,0.964,0.0,0.0,22.473,1001.74,0,0,0,
1909,1334.728,0.815,-1,-1,22.478,1001.744,0,0,0,
1910,1335.388,1.044,-1,-1,22.473,1001.74,0,0,0,
1911,1336.048,1.052,0.0,0.0,22.473,1001.746,0,0,0,
1912,1336.709,1.149,0.0,0.0,22.476,1001.714,0,0,0,
1913,1337.369,1.349,-1,-1,22.471,1001.755,0,0,0,
1914,1338.029,1.159,0.0,0.0,22.473,1001.701,0,0,0,
1915,1338.689,1.307,-1,-1,22.478,1001.752,0,0,0,
1916,1339.349,1.122,0.0,0.0,22.483,1001.775,0,0,0,
1917,1340.01,1.061,0.0,0.0,22.476,1001.757,0,0,0,
1918,1340.67,1.181,-1,-1,22.478,1001.747,0,0,0,
1919,1341.33,1.089,0.0,0.0,22.476,1001.759,0,0,0,
1920,1342.391,1.179,-1,-1,22.411,1001.74,0,0,0,
1921,1343.051,1.177,0.0,0.0,22.463,1001.734,0,0,0,
1922,1343.711,1.104,0.0,0.0,22.471,1001.752,0,0,0,
1923,1344.371,1.107,-1,-1,22.471,1001.743,0,0,0,
1924,1345.031,1.409,0.0,0.0,22.473,1001.737,0,0,0,
1925,1345.691,1.034,-1,-1,22.466,1001.749,0,0,0,
1926,1346.351,1.01,0.0,0.0,22.463,1001.749,0,0,0,
1927,1347.012,0.741,0.0,0.0,22.458,1001.768,0,0,0,
1928,1347.672,1.181,-1,-1,22.456,1001.747,0,0,0,
1929,1348.332,0.916,0.0,0.0,22.458,1001.757,0,0,0,
1930,1348.994,1.052,-1,-1,22.463,1001.763,0,0,0,
1931,1349.654,1.324,0.0,0.0,22.448,1001.734,0,0,0,
1932,1350.317,0.908,0.0,0.0,22.446,1001.746,0,0,0,
1933,1350.977,1.056,-1,-1,22.446,1001.726,0,0,0,
1934,1351.638,1.167,0.0,0.0,22.453,1001.738,0,0,0,
1935,1352.299,1.19,-1,-1,22.456,1001.744,0,0,0,
1936,1352.959,1.115,0.0,0.0,22.451,1001.718,0,0,0,
1937,1353.619,0.982,0.0,0.0,22.443,1001.735,0,0,0,
1938,1354.279,1.065,-1,-1,22.446,1001.767,0,0,0,
1939,1354.939,1.093,0.0,0.0,22.453,1001.733,0,0,0,
1940,1356.0,1.095,-1,-1,22.379,1001.764,0,0,0,
1941,1356.66,0.986,0.0,0.0,22.443,1001.764,0,0,0,
1942,1357.321,1.315,0.0,0.0,22.448,1001.759,0,0,0,
1943,1357.981,0.99,-1,-1,22.438,1001.772,0,0,0,
1944,1358.641,0.952,0.0,0.0,22.438,1001.775,0,0,0,
1945,1359.301,0.884,-1,-1,22.446,1001.788,0,0,0,
1946,1359.961,0.827,0.0,0.0,22.438,1001.755,0,0,0,
1947,1360.621,1.056,0.0,0.0,22.448,1001.785,0,0,0,
1948,1361.281,0.972,-1,-1,22.441,1001.77,0,0,0,
1949,1361.942,0.804,0.0,0.0,22.443,1001.768,0,0,0,
1950,1362.602,0.995,-1,-1,22.441,1001.76,0,0,0,
1951,1363.262,0.98,0.0,0.0,22.438,1001.779,0,0,0,
1952,1363.923,0.85,0.0,0.0,22.436,1001.782,0,0,0,
1953,1364.583,0.864,-1,-1,22.433,1001.794,0,0,0,
1954,1365.243,0.998,0.0,0.0,22.438,1001.753,0,0,0,
1955,1365.903,0.608,-1,-1,22.428,1001.788,0,0,0,
1956,1366.563,0.868,0.0,0.0,22.431,1001.794,0,0,0,
1957,1367.224,0.665,0.0,0.0,22.426,1001.796,0,0,0,
1958,1367.884,0.679,-1,-1,22.421,1001.791,0,0,0,
1959,1368.544,0.71,0.0,0.0,22.418,1001.809,0,0,0,
1960,1369.605,1.075,-1,-1,22.356,1001.753,0,0,0,
1961,1370.265,0.788,0.0,0.0,22.404,1001.757,0,0,0,
1962,1370.925,0.794,0.0,0.0,22.416,1001.797,0,0,0,
1963,1371.585,0.683,-1,-1,22.416,1001.777,0,0,0,
1964,1372.245,0.706,0.0,0.0,22.406,1001.79,0,0,0,
1965,1372.906,0.821,-1,-1,22.398,1001.809,0,0,0,
1966,1373.566,0.676,0.0,0.0,22.408,1001.779,0,0,0,
1967,1374.226,0.664,0.0,0.0,22.421,1001.805,0,0,0,
1968,1374.885,0.801,-1,-1,22.401,1001.781,0,0,0,
1969,1375.546,0.603,0.0,0.0,22.411,1001.793,0,0,0,
1970,1376.206,0.463,-1,-1,22.404,1001.804,0,0,0,
1971,1376.866,0.598,0.0,0.0,22.404,1001.787,0,0,0,
1972,1377.526,0.793,0.0,0.0,22.406,1001.786,0,0,0,
1973,1378.187,0.746,-1,-1,22.404,1001.816,0,0,0,
1974,1378.847,0.505,0.0,0.0,22.398,1001.781,0,0,0,
1975,1379.507,0.696,-1,-1,22.401,1001.792,0,0,0,
1976,1380.167,0.606,0.0,0.0,22.396,1001.786,0,0,0,
1977,1380.827,0.699,0.0,0.0,22.406,1001.797,0,0,0,
1978,1381.487,0.78,-1,-1,22.404,1001.778,0,0,0,
1979,1382.148,0.691,0.0,0.0,22.396,1001.834,0,0,0,
1980,1383.208,0.535,-1,-1,22.344,1001.821,0,0,0,
1981,1383.868,0.532,0.0,0.0,22.394,1001.839,0,0,0,
1982,1384.528,0.296,0.0,0.0,22.404,1001.84,0,0,0,
1983,1385.188,0.366,-1,-1,22.406,1001.815,0,0,0,
1984,1385.848,0.589,0.0,0.0,22.408,1001.828,0,0,0,
1985,1386.508,0.455,-1,-1,22.416,1001.832,0,0,0,
1986,1387.168,0.371,0.0,0.0,22.411,1001.861,0,0,0,
1987,1387.828,0.287,0.0,0.0,22.408,1001.784,0,0,0,
1988,1388.488,0.394,-1,-1,22.411,1001.819,0,0,0,
1989,1389.148,0.608,0.0,0.0,22.413,1001.814,0,0,0,
1990,1389.808,0.547,-1,-1,22.411,1001.843,0,0,0,
1991,1390.468,0.446,0.0,0.0,22.408,1001.797,0,0,0,
1992,1391.128,0.613,0.0,0.0,22.416,1001.832,0,0,0,
1993,1391.788,0.311,-1,-1,22.416,1001.829,0,0,0,
1994,1392.448,0.538,0.0,0.0,22.413,1001.789,0,0,0,
1995,1393.11,0.585,-1,-1,22.418,1001.831,0,0,0,
1996,1393.77,0.449,0.0,0.0,22.413,1001.841,0,0,0,
1997,1394.43,0.404,0.0,0.0,22.418,1001.843,0,0,0,
1998,1395.09,0.454,-1,-1,22.418,1001.865,0,0,0,
1999,1395.75,0.412,0.0,0.0,22.421,1001.836,0,0,0,
2000,1396.811,0.48,-1,-1,22.369,1001.786,0,0,0,
2001,1397.471,0.213,0.0,0.0,22.426,1001.842,0,0,0,
2002,1398.131,0.339,0.0,0.0,22.426,1001.861,0,0,0,
2003,1398.791,0.422,-1,-1,22.423,1001.845,0,0,0,
2004,1399.451,0.121,0.0,0.0,22.431,1001.831,0,0,0,
2005,1400.111,0.288,-1,-1,22.421,1001.847,0,0,0,
2006,1400.771,0.46,0.0,0.0,22.433,1001.838,0,0,0,
2007,1401.431,0.386,0.0,0.0,22.433,1001.819,0,0,0,
2008,1402.091,0.367,-1,-1,22.438,1001.812,0,0,0,
2009,1402.752,0.219,0.0,0.0,22.438,1001.842,0,0,0,
2010,1403.412,0.368,-1,-1,22.438,1001.843,0,0,0,
2011,1404.072,0.47,0.0,0.0,22.443,1001.816,0,0,0,
2012,1404.732,0.368,0.0,0.0,22.446,1001.812,0,0,0,
2013,1405.392,0.382,-1,-1,22.453,1001.84,0,0,0,
2014,1406.053,0.433,0.0,0.0,22.446,1001.854,0,0,0,
2015,1406.713,0.599,-1,-1,22.446,1001.848,0,0,0,
2016,1407.373,0.132,0.0,0.0,22.448,1001.836,0,0,0,
2017,1408.033,0.252,0.0,0.0,22.441,1001.852,0,0,0,
2018,1408.693,0.363,-1,-1,22.443,1001.863,0,0,0,
